person_income,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,loan_status
40000,12000,9.88,0.3,2,0
34000,5800,13.48,0.17,3,1
40000,4000,12.73,0.1,2,0
73000,4600,9.99,0.06,2,0
100000,4600,8.49,0.05,2,0
40000,6400,14.22,0.16,2,0
22392,4650,9.99,0.21,4,0
40000,15000,9.88,0.38,2,0
40000,10000,11.83,0.25,3,0
31970,4650,9.32,0.15,2,0
48000,4650,10.99,0.1,4,0
31776,4700,8.94,0.15,3,0
40000,4700,12.09,0.12,3,0
40000,9000,8.94,0.23,3,0
41000,4700,7.9,0.11,2,0
40000,1750,11.83,0.04,4,0
45000,4700,10.96,0.1,2,0
19800,4725,11.22,0.24,3,1
27600,4725,6.54,0.17,2,0
40000,7500,13.22,0.19,3,0
13806,4750,12.73,0.34,3,1
14000,4750,14.61,0.34,4,1
14040,4750,10.25,0.34,2,1
14400,4750,11.11,0.33,2,1
40000,9000,11.14,0.23,3,0
15000,4750,8.49,0.32,3,1
15600,4750,13.85,0.3,4,1
16000,4750,13.16,0.3,3,1
40000,12000,11.14,0.3,3,0
20400,4750,11.49,0.23,2,0
20400,4750,12.98,0.23,4,0
40000,3400,7.4,0.09,3,0
24000,4750,10.38,0.2,4,0
24000,4750,10.62,0.2,3,0
26400,4750,12.23,0.18,3,0
34000,10000,15.31,0.29,2,1
40000,6000,11.48,0.15,4,0
40000,3000,15.65,0.07,2,0
40000,4000,11.48,0.1,3,0
13440,4800,12.53,0.36,4,1
15000,4800,8.49,0.32,3,1
15000,4800,16.95,0.32,3,1
15996,4800,15.37,0.3,3,1
19800,4800,10.99,0.24,2,1
20000,4800,7.49,0.24,2,0
20000,4800,11.14,0.24,4,0
40000,5000,8.59,0.13,3,0
40000,7000,9.32,0.17,3,0
40000,10750,12.84,0.27,4,0
40000,3500,12.21,0.09,3,0
21000,4800,10.75,0.23,3,0
21000,4800,7.75,0.23,4,0
21600,4800,13.49,0.22,3,0
22000,4800,7.88,0.22,2,0
40000,3250,8.0,0.08,4,0
34000,9600,15.68,0.28,2,1
23136,4800,6.17,0.21,2,0
23448,4800,11.86,0.2,3,0
24000,4800,7.49,0.2,2,0
24500,4800,10.65,0.2,2,0
26000,4800,10.65,0.18,4,0
26004,4800,10.99,0.18,4,0
26085,4800,13.35,0.18,3,0
27000,4800,13.49,0.18,4,0
27000,4800,7.51,0.18,2,0
40000,8000,16.0,0.2,3,0
27700,4800,6.62,0.17,4,0
27880,4800,9.25,0.17,4,0
29000,4800,12.99,0.17,4,0
34000,3000,10.51,0.09,3,1
29534,4800,11.99,0.16,4,0
40000,1200,10.83,0.03,2,0
30000,4800,6.99,0.16,4,0
30000,4800,7.49,0.16,3,0
30000,4800,11.49,0.16,2,0
30000,4800,13.35,0.16,3,0
40000,5200,10.08,0.13,3,0
30000,4800,11.22,0.16,3,0
40000,1000,7.37,0.03,2,0
40000,5000,7.68,0.13,4,0
31200,4800,10.37,0.15,4,0
32000,4800,10.59,0.15,2,0
32000,4800,16.49,0.15,2,1
32000,4800,11.11,0.15,4,0
32000,4800,7.14,0.15,3,0
40000,8000,9.76,0.2,4,0
32000,4800,13.61,0.15,4,0
32640,4800,11.99,0.15,2,0
33000,4800,12.69,0.15,4,0
33000,4800,7.49,0.15,4,0
40000,13025,10.14,0.33,3,0
40000,15000,9.64,0.38,4,0
33000,4800,14.91,0.15,4,1
40000,5000,11.86,0.13,4,0
34000,2525,13.12,0.07,3,1
33000,4800,14.54,0.15,3,1
34000,15450,11.22,0.45,4,1
33600,4800,11.86,0.14,2,0
35000,4800,8.9,0.14,2,0
40058,6000,9.91,0.15,2,0
35000,4800,5.42,0.14,3,0
35000,4800,11.14,0.14,2,0
35000,4800,10.28,0.14,2,0
40104,10000,12.72,0.25,2,0
40113,5000,7.14,0.12,2,0
36000,4800,11.11,0.13,3,0
40200,7200,7.88,0.18,2,0
30000,4800,15.95,0.16,2,1
40224,7000,7.4,0.17,2,0
40269,6625,15.23,0.16,3,0
40272,10000,11.86,0.25,3,0
40308,5000,7.68,0.12,4,0
38000,4800,11.71,0.13,4,0
32400,4800,13.98,0.15,2,1
38790,4800,13.8,0.12,3,0
39996,4800,12.99,0.12,4,0
40499,11500,11.83,0.28,4,0
40800,4800,13.85,0.12,3,0
41300,4800,11.89,0.12,3,0
40500,6500,9.63,0.16,4,0
41504,4800,12.99,0.12,4,0
42000,4800,14.35,0.11,4,0
42000,4800,13.22,0.11,4,0
42996,4800,11.03,0.11,4,0
44600,4800,14.65,0.11,2,0
45000,4800,7.51,0.11,3,0
45000,4800,5.42,0.11,2,0
39000,4800,17.99,0.12,4,1
40610,3500,7.14,0.09,4,0
40720,10000,13.48,0.25,3,0
45000,4800,13.06,0.11,4,0
45000,4800,7.51,0.11,4,0
45000,4800,13.98,0.11,2,0
45000,4800,13.22,0.11,4,0
45000,4800,9.45,0.11,4,0
45243,4800,9.25,0.11,2,0
45840,4800,7.49,0.1,2,0
46000,4800,8.9,0.1,2,0
40800,8000,11.99,0.2,4,0
40800,7975,5.79,0.2,3,0
40800,9700,9.63,0.24,4,0
47664,4800,7.9,0.1,2,0
40800,10400,10.0,0.25,2,0
48000,4800,7.9,0.1,3,0
42000,4800,14.27,0.11,2,1
42000,4800,15.23,0.11,2,1
40800,10000,12.61,0.25,2,0
48000,4800,5.42,0.1,3,0
40800,8000,5.79,0.2,2,0
48000,4800,12.98,0.1,2,0
40800,14400,14.35,0.35,2,0
40800,7500,7.88,0.18,2,0
48000,4800,9.88,0.1,3,0
48600,4800,10.36,0.1,3,0
48756,4800,11.36,0.1,4,0
40800,10000,7.14,0.25,2,0
50000,4800,15.96,0.1,2,0
40800,6000,12.92,0.15,3,0
50000,4800,10.99,0.1,4,0
40872,13750,10.83,0.34,4,0
40900,12200,11.36,0.3,4,0
34900,3600,15.7,0.1,4,1
50000,4800,10.37,0.1,3,0
50000,4800,12.68,0.1,3,0
50000,4800,13.22,0.1,4,0
52000,4800,9.99,0.09,2,0
52000,4800,9.88,0.09,2,0
55000,4800,6.92,0.09,3,0
55000,4800,11.12,0.09,4,0
49000,4800,14.96,0.1,2,1
41000,6000,6.03,0.15,4,0
55200,4800,7.9,0.09,3,0
41000,12000,6.03,0.29,2,0
56928,4800,10.38,0.08,3,0
41000,7000,6.03,0.17,3,0
52000,4800,17.99,0.09,4,1
41000,8000,6.03,0.2,3,0
53000,4800,15.62,0.09,3,1
60000,4800,7.9,0.08,3,0
60000,4800,6.54,0.08,4,0
41000,6400,9.99,0.16,4,0
62000,4800,7.14,0.08,3,0
41000,1000,6.99,0.02,2,0
65000,4800,13.72,0.07,2,0
65000,4800,7.88,0.07,4,0
41000,2500,7.29,0.06,2,0
65004,4800,13.49,0.07,3,0
41000,3000,5.79,0.07,4,0
41000,8200,6.91,0.2,3,0
35000,5000,12.98,0.14,3,1
41000,6000,11.86,0.15,2,0
69000,4800,10.75,0.07,2,0
72000,4800,11.86,0.07,3,0
72096,4800,7.14,0.07,2,0
67200,4800,16.7,0.07,2,1
69000,4800,15.21,0.07,4,1
75000,4800,12.21,0.06,2,0
41000,10000,15.33,0.24,4,0
41000,9000,9.88,0.22,2,0
41000,10000,14.96,0.24,2,0
41000,7750,9.88,0.19,3,0
86000,4800,9.62,0.06,3,0
89000,4800,5.99,0.05,2,0
90000,4800,9.62,0.05,3,0
92000,4800,10.0,0.05,3,0
41000,2500,14.96,0.06,4,0
41000,6000,8.59,0.15,4,0
103641,4800,10.74,0.05,2,0
41000,3000,12.18,0.07,4,0
41000,5000,7.74,0.12,3,0
115000,4800,7.88,0.04,2,0
120000,4800,14.22,0.04,3,0
41000,6000,9.32,0.15,3,0
125000,4800,6.76,0.04,3,0
41000,4500,10.95,0.11,4,0
23000,4850,14.27,0.21,4,0
40000,4850,6.62,0.12,2,0
54000,4850,8.49,0.09,2,0
41000,7500,10.71,0.18,2,0
41000,5500,10.71,0.13,4,0
21600,4900,13.72,0.23,2,0
41004,4000,6.76,0.1,3,0
95000,10000,10.99,0.11,4,0
41004,16000,10.95,0.39,3,0
41004,10000,9.32,0.24,4,0
83000,10000,13.22,0.12,3,1
96000,10000,10.65,0.1,3,0
96000,10000,19.69,0.1,3,0
41033,5700,12.99,0.14,4,0
41100,5600,6.03,0.14,3,0
41100,9200,12.42,0.22,2,0
97000,10000,13.99,0.1,3,0
97850,10000,7.51,0.1,4,0
98000,10000,12.69,0.1,4,0
41196,16000,11.83,0.39,2,0
99000,10000,7.29,0.1,2,0
99275,10000,14.65,0.1,3,0
41200,8000,11.48,0.19,3,0
87996,10000,14.84,0.11,2,1
99996,10000,9.32,0.1,4,0
100000,10000,10.65,0.1,3,0
100000,10000,7.51,0.1,3,0
100000,10000,6.62,0.1,4,0
88000,10000,17.88,0.11,4,1
100000,10000,16.4,0.1,2,0
88000,10000,17.93,0.11,3,1
100000,10000,11.46,0.1,2,0
102000,10000,8.59,0.1,2,0
107000,10000,8.38,0.09,3,0
41500,8500,7.14,0.2,4,0
107500,10000,7.66,0.09,2,0
96000,10000,15.28,0.1,2,1
41508,1600,13.11,0.04,3,0
98000,10000,16.4,0.1,2,1
41520,4400,7.29,0.11,2,0
110000,10000,7.88,0.09,2,0
41600,12000,12.42,0.29,2,0
41600,6800,10.59,0.16,3,0
41600,7000,13.43,0.17,3,0
113000,10000,13.72,0.09,3,0
41600,10000,8.94,0.24,2,0
41600,3000,15.05,0.07,3,0
114800,10000,8.94,0.09,4,0
41664,4000,5.99,0.1,2,0
115000,10000,7.29,0.09,4,0
41717,20000,11.12,0.48,4,0
41718,5000,7.51,0.12,2,0
115000,10000,10.37,0.09,2,0
116000,10000,14.26,0.09,4,0
41784,5000,6.03,0.12,2,0
41800,3100,6.76,0.07,4,0
41820,2500,6.91,0.06,3,0
120000,10000,11.71,0.08,3,0
120000,10000,9.99,0.08,3,0
120000,10000,12.68,0.08,2,0
35941,3500,13.35,0.1,2,1
120000,10000,7.88,0.08,2,0
120000,10000,13.61,0.08,4,0
120000,10000,9.32,0.08,2,0
120000,10000,11.66,0.08,2,0
42000,19200,7.9,0.46,2,0
122500,10000,10.65,0.08,3,0
42000,3000,9.91,0.07,4,0
124000,10000,14.27,0.08,3,0
42000,10500,14.65,0.25,2,0
125000,10000,7.49,0.08,2,0
130000,10000,7.49,0.08,2,0
36000,4000,12.69,0.11,4,1
36000,5000,14.27,0.14,2,1
42000,12000,9.91,0.29,2,0
42000,6000,16.77,0.14,3,0
42000,13975,8.9,0.33,4,0
132000,10000,12.84,0.08,3,0
42000,15000,13.49,0.36,4,0
140000,10000,9.99,0.07,2,0
140000,10000,11.14,0.07,2,0
42000,4900,6.03,0.12,4,0
42000,8000,6.62,0.19,4,0
42000,5400,6.03,0.13,3,0
145000,10000,10.99,0.07,3,0
42000,3500,9.91,0.08,2,0
42000,8675,7.51,0.21,4,0
157500,10000,12.69,0.06,2,0
160000,10000,8.94,0.06,3,0
153000,10000,14.96,0.07,4,1
165000,10000,9.2,0.06,3,0
42000,3125,8.9,0.07,3,0
175000,10000,15.05,0.06,4,0
238000,10000,13.67,0.04,2,1
42000,9350,12.69,0.22,2,0
42000,8000,6.62,0.19,3,0
24148,9975,11.48,0.41,4,1
46000,9975,13.11,0.22,3,0
60000,9975,11.48,0.17,4,0
42000,3000,6.03,0.07,2,0
65000,9975,7.51,0.15,2,0
42000,6500,6.03,0.15,2,0
72000,9975,10.99,0.14,3,0
42000,10000,6.03,0.24,2,0
26880,4900,14.26,0.18,4,0
42000,5000,17.49,0.12,2,0
26400,9900,11.71,0.38,4,1
30000,9875,7.29,0.33,3,1
42000,8000,10.99,0.19,4,0
28000,9800,7.29,0.35,4,1
36000,9800,10.36,0.27,4,0
48000,9800,7.88,0.2,4,0
44000,9800,7.51,0.22,2,1
42000,12000,6.99,0.29,3,0
44000,9800,13.11,0.22,2,1
42000,1000,11.49,0.02,4,0
36000,11000,10.59,0.31,4,1
53500,9800,6.17,0.18,4,0
60000,9800,13.49,0.16,2,0
82500,9800,7.51,0.12,4,0
66300,9800,15.7,0.13,2,1
93000,9800,10.25,0.11,4,0
42000,7200,14.79,0.17,2,0
107000,9800,8.9,0.09,3,0
36000,6725,11.49,0.19,2,1
42000,7000,15.23,0.17,4,0
36504,4900,12.68,0.13,2,0
32400,4900,11.49,0.15,2,1
42000,4900,14.72,0.12,4,0
42000,14750,12.99,0.35,4,0
42000,6000,12.99,0.14,2,0
42000,5000,6.99,0.12,4,0
36000,4500,10.59,0.13,2,1
50000,4900,8.49,0.1,3,0
50000,4900,8.94,0.1,2,0
51630,4900,9.99,0.09,3,0
42000,8000,5.42,0.19,3,0
69600,4900,9.99,0.07,2,0
42000,12000,15.23,0.29,3,0
42000,8000,9.99,0.19,4,0
74000,4900,12.87,0.07,3,0
107000,4900,8.94,0.05,2,0
13296,4950,9.63,0.37,3,1
15000,4950,8.9,0.33,4,1
42000,11000,5.42,0.26,4,0
42000,10000,7.49,0.24,4,0
36000,4000,15.23,0.11,3,1
34000,4975,7.51,0.15,2,1
75000,4975,6.76,0.07,4,0
95000,4975,6.17,0.05,3,0
42000,6000,5.42,0.14,2,0
27972,5000,8.94,0.18,3,0
27996,5000,17.51,0.18,4,1
42000,1200,11.49,0.03,3,0
42000,2500,15.28,0.06,2,0
28000,5000,13.72,0.18,4,1
28000,5000,11.78,0.18,4,0
28000,5000,7.68,0.18,3,0
28800,5000,8.9,0.17,2,0
28800,5000,6.91,0.17,2,0
28800,5000,11.49,0.17,2,0
42000,7600,6.0,0.18,2,0
28800,5000,13.11,0.17,3,0
29100,5000,14.84,0.17,2,0
29120,5000,10.99,0.17,4,0
29730,5000,7.66,0.17,4,0
29865,5000,11.12,0.17,3,1
42000,2500,7.29,0.06,4,0
30000,5000,12.42,0.17,2,1
30000,5000,7.9,0.17,3,0
30000,5000,12.69,0.17,4,1
30000,5000,12.99,0.17,2,1
42000,9000,7.66,0.21,2,0
30000,5000,8.88,0.17,3,1
30000,5000,11.86,0.17,2,0
42000,12000,7.66,0.29,3,0
30000,5000,11.49,0.17,2,0
30000,5000,11.86,0.17,2,0
30000,5000,8.59,0.17,2,0
30000,5000,14.96,0.17,2,1
42000,3250,10.0,0.08,3,0
30000,5000,13.92,0.17,4,0
30000,5000,11.14,0.17,2,0
36000,14000,6.54,0.39,4,1
30000,5000,14.42,0.17,4,1
30000,5000,11.59,0.17,4,0
30000,5000,10.33,0.17,3,0
30159,5000,11.12,0.17,2,0
42000,10000,5.42,0.24,2,0
30900,5000,10.0,0.16,2,0
42000,1500,6.17,0.04,3,0
31000,5000,14.96,0.16,3,0
31000,5000,10.62,0.16,4,0
31000,5000,8.94,0.16,2,0
31200,5000,8.63,0.16,2,0
31404,5000,7.51,0.16,3,0
42000,3500,10.36,0.08,2,0
31920,5000,8.0,0.16,3,0
42000,11000,6.54,0.26,3,0
42000,12250,8.88,0.29,4,0
32000,5000,14.27,0.16,4,1
32000,5000,12.69,0.16,4,1
32000,5000,6.03,0.16,2,0
36000,7000,14.84,0.19,3,1
32000,5000,14.79,0.16,2,0
42000,9250,11.12,0.22,4,0
32000,5000,7.49,0.16,2,0
32000,5000,12.53,0.16,3,0
32000,5000,7.68,0.16,4,0
32004,5000,13.23,0.16,2,0
32004,5000,14.35,0.16,3,0
42000,12000,10.38,0.29,4,0
42000,4200,13.23,0.1,2,0
36000,6000,7.14,0.17,4,1
32760,5000,13.48,0.15,3,0
32968,5000,14.61,0.15,3,1
33000,5000,12.69,0.15,4,0
36000,6000,11.49,0.17,2,1
33000,5000,10.62,0.15,2,0
42000,11000,7.88,0.26,2,0
33000,5000,10.25,0.15,4,0
33000,5000,12.84,0.15,2,0
42000,3000,7.51,0.07,2,0
33280,5000,14.11,0.15,4,1
33600,5000,13.49,0.15,4,0
33600,5000,13.49,0.15,3,0
42000,13750,11.36,0.33,4,0
33996,5000,12.18,0.15,3,0
33996,5000,9.38,0.15,3,0
42000,8500,7.51,0.2,4,0
34000,5000,7.88,0.15,4,0
42000,3500,7.51,0.08,2,0
34000,5000,8.0,0.15,4,0
34400,5000,13.49,0.15,4,0
34800,5000,10.99,0.14,2,1
42000,10000,14.59,0.24,2,0
34900,5000,11.49,0.14,3,0
35000,5000,11.71,0.14,3,0
35000,5000,11.71,0.14,2,0
35000,5000,10.65,0.14,3,0
35000,5000,11.71,0.14,2,0
35000,5000,6.99,0.14,2,0
29000,5000,12.99,0.17,2,1
42000,5200,10.25,0.12,4,0
35000,5000,10.36,0.14,3,0
35000,5000,7.88,0.14,3,0
35000,5000,7.88,0.14,4,0
35000,5000,13.23,0.14,2,0
42000,7000,8.59,0.17,3,0
36000,13750,13.22,0.38,4,1
42000,4500,11.48,0.11,3,0
29000,5000,15.7,0.17,3,1
42000,5000,8.94,0.12,2,0
29004,5000,6.92,0.17,3,1
35004,5000,14.72,0.14,3,0
42000,6000,8.94,0.14,2,0
42000,7000,8.59,0.17,2,0
35004,5000,8.94,0.14,2,0
35520,5000,13.57,0.14,3,0
35880,5000,7.68,0.14,4,0
30000,5000,18.25,0.17,2,1
42000,12000,14.26,0.29,4,0
36000,5000,14.79,0.14,2,0
36000,5000,12.99,0.14,4,0
30000,5000,14.17,0.17,3,1
36000,5000,10.37,0.14,4,0
42000,5750,13.57,0.14,3,0
30000,5000,14.54,0.17,4,1
36000,5000,6.17,0.14,2,0
30000,5000,17.43,0.17,2,1
42000,15000,11.26,0.36,4,0
42000,4400,11.89,0.1,4,0
30000,5000,15.21,0.17,3,1
30000,5000,15.7,0.17,4,1
36000,5000,13.48,0.14,3,0
36000,5000,13.22,0.14,4,0
36100,5000,7.49,0.14,4,0
42000,8000,9.63,0.19,2,0
36225,5000,12.84,0.14,4,0
36396,5000,6.03,0.14,3,0
36400,5000,8.9,0.14,4,0
36480,5000,6.54,0.14,2,0
36996,5000,9.99,0.14,3,0
42000,5400,11.78,0.13,4,0
42000,7500,10.51,0.18,3,0
36996,5000,5.42,0.14,2,0
42000,2000,11.28,0.05,2,0
37000,5000,10.65,0.14,4,0
36000,5000,12.29,0.14,3,1
37500,5000,11.03,0.13,3,0
42000,15075,12.92,0.36,2,0
31516,5000,9.91,0.16,4,1
42048,8500,7.74,0.2,3,0
32000,5000,9.91,0.16,3,1
38000,5000,13.99,0.13,4,0
38000,5000,7.29,0.13,3,0
42179,10000,5.42,0.24,4,0
38000,5000,11.58,0.13,3,0
32000,5000,15.37,0.16,3,1
32000,5000,13.93,0.16,4,1
38004,5000,6.91,0.13,2,0
42240,8000,6.62,0.19,4,0
42240,5500,12.73,0.13,3,0
42252,8000,12.84,0.19,2,0
32352,5000,14.84,0.15,4,1
38400,5000,10.59,0.13,4,0
38400,5000,10.99,0.13,2,0
38400,5000,11.14,0.13,3,0
39000,5000,12.69,0.13,3,0
39000,5000,6.99,0.13,2,0
39000,5000,7.49,0.13,4,0
42500,4800,7.51,0.11,2,0
42500,7500,8.49,0.18,3,0
42500,2000,5.42,0.05,3,0
42500,10000,13.8,0.24,2,0
39516,5000,7.74,0.13,3,0
39862,5000,14.22,0.13,4,0
39996,5000,6.92,0.13,3,0
39996,5000,13.72,0.13,2,0
33996,5000,9.25,0.15,3,1
33996,5000,14.84,0.15,2,1
33996,5000,14.96,0.15,2,1
39996,5000,12.87,0.13,2,0
39996,5000,11.89,0.13,4,0
39996,5000,10.2,0.13,2,0
33996,5000,12.92,0.15,4,1
42500,7000,14.61,0.16,2,0
40000,5000,12.42,0.13,4,0
40000,5000,9.91,0.13,3,0
40000,5000,8.9,0.13,2,0
40000,5000,12.42,0.13,3,0
42504,10000,7.29,0.24,2,0
40000,5000,5.79,0.13,2,0
36588,1000,14.61,0.03,2,1
40000,5000,6.17,0.13,3,0
40000,5000,9.25,0.13,4,0
34000,5000,12.23,0.15,2,1
42642,10000,15.76,0.23,3,0
40000,5000,6.17,0.13,2,0
42806,1000,7.51,0.02,2,0
34000,5000,12.73,0.15,3,1
40000,5000,11.36,0.13,4,0
40000,5000,13.11,0.13,3,0
34000,5000,14.59,0.15,4,1
40000,5000,14.26,0.13,2,0
42900,2000,10.74,0.05,4,0
42900,1000,6.76,0.02,3,0
40000,5000,9.45,0.13,3,0
40000,5000,7.43,0.13,4,0
42996,12000,6.17,0.28,4,0
34500,5000,16.89,0.14,3,1
34800,5000,16.02,0.14,3,1
34800,5000,15.21,0.14,2,1
40992,5000,10.99,0.12,2,0
35000,5000,15.96,0.14,4,1
41000,5000,11.71,0.12,2,0
42996,7200,14.11,0.17,4,0
35000,5000,14.79,0.14,2,1
41000,5000,7.51,0.12,2,0
35280,5000,14.96,0.14,3,1
42000,5000,8.9,0.12,4,0
43000,9500,6.62,0.22,2,0
42000,5000,10.99,0.12,4,0
42000,5000,7.29,0.12,4,0
36000,5000,12.68,0.14,4,1
43000,7000,6.62,0.16,4,0
43000,6600,14.27,0.15,2,0
43000,9000,11.71,0.21,4,0
42000,5000,5.42,0.12,2,0
43000,6000,10.65,0.14,3,0
36000,5000,16.32,0.14,4,1
43000,6000,13.49,0.14,3,0
43000,15000,11.99,0.35,2,0
42000,5000,7.51,0.12,3,0
36000,5000,14.59,0.14,2,1
42000,5000,12.87,0.12,4,0
43000,2500,13.49,0.06,4,0
36000,5000,13.22,0.14,4,1
43000,7200,10.59,0.17,3,0
42000,5000,9.32,0.12,4,0
43000,8800,5.42,0.2,3,0
42000,5000,11.91,0.12,4,0
43000,3600,15.62,0.08,3,0
43000,3500,11.49,0.08,3,0
36100,5000,12.92,0.14,3,1
42288,5000,10.99,0.12,2,0
42500,5000,12.42,0.12,4,0
42500,5000,12.98,0.12,4,0
42996,5000,7.14,0.12,4,0
42996,5000,10.38,0.12,2,0
43000,6650,10.37,0.15,3,0
43000,5000,7.51,0.12,3,0
37000,5000,16.45,0.14,3,1
43000,7750,7.66,0.18,2,0
43200,5000,12.69,0.12,2,0
43000,7000,6.92,0.16,3,0
43200,5000,14.17,0.12,4,0
43200,5000,12.87,0.12,3,0
43680,5000,10.65,0.11,4,0
37900,5000,12.18,0.13,2,1
43000,4000,7.88,0.09,4,0
44000,5000,8.9,0.11,3,0
44004,5000,8.9,0.11,3,0
38500,5000,14.84,0.13,2,1
43000,5000,7.14,0.12,2,0
37000,6250,7.14,0.17,4,1
45000,5000,12.42,0.11,2,0
45000,5000,9.91,0.11,3,0
43000,10000,7.88,0.23,3,0
43000,8000,7.14,0.19,4,0
43000,7000,10.62,0.16,4,0
43000,11500,7.88,0.27,2,0
43000,9250,13.11,0.22,2,0
39000,5000,16.77,0.13,3,1
45000,5000,10.74,0.11,4,0
45000,5000,11.11,0.11,3,0
43000,9800,8.59,0.23,2,0
39000,5000,12.23,0.13,3,1
45000,5000,7.88,0.11,3,0
45000,5000,11.36,0.11,4,0
43000,6000,7.74,0.14,4,0
45000,5000,9.32,0.11,4,0
39000,5000,15.37,0.13,4,1
45000,5000,13.79,0.11,2,0
45000,5000,11.89,0.11,3,0
45000,5000,7.75,0.11,3,0
39600,5000,14.84,0.13,2,1
45600,5000,14.22,0.11,4,0
45984,5000,7.14,0.11,4,0
39996,5000,14.11,0.13,3,1
40000,5000,15.99,0.13,2,1
46000,5000,7.88,0.11,2,0
43000,9000,9.63,0.21,2,0
37000,8500,12.53,0.23,2,1
43000,8500,12.09,0.2,4,0
46500,5000,10.37,0.11,4,0
46800,5000,6.76,0.11,3,0
46800,5000,9.32,0.11,3,0
43008,11200,15.31,0.26,3,0
46809,5000,12.18,0.11,4,0
47000,5000,12.42,0.11,4,0
47000,5000,8.9,0.11,2,0
47000,5000,9.99,0.11,3,0
47000,5000,7.14,0.11,4,0
43200,17000,13.49,0.39,2,0
43200,8400,16.77,0.19,4,0
43200,10000,12.69,0.23,3,0
47184,5000,10.25,0.11,2,0
47233,5000,11.36,0.11,3,0
43200,6350,7.49,0.15,4,0
41496,5000,10.83,0.12,3,1
43200,3600,14.79,0.08,2,0
43200,6000,12.87,0.14,3,0
42000,5000,13.99,0.12,3,1
48000,5000,6.99,0.1,2,0
37200,7000,10.59,0.19,2,1
43200,7975,7.49,0.18,2,0
37200,4000,7.66,0.11,2,1
48000,5000,9.25,0.1,2,0
48000,5000,9.99,0.1,4,0
48000,5000,6.17,0.1,4,0
48000,5000,11.12,0.1,2,0
48000,5000,13.11,0.1,4,0
43200,11000,5.42,0.25,2,0
43200,13000,15.95,0.3,2,0
43200,2000,14.35,0.05,4,0
37200,8000,7.88,0.22,4,1
48000,5000,11.89,0.1,2,0
43200,6000,7.51,0.14,3,0
37200,16000,13.11,0.43,2,1
48000,5000,11.89,0.1,4,0
48000,5000,9.63,0.1,3,0
48000,5000,8.7,0.1,3,0
48048,5000,11.36,0.1,4,0
43200,2500,9.88,0.06,4,0
48200,5000,10.38,0.1,2,0
43200,10000,14.26,0.23,4,0
43200,13800,11.48,0.32,2,0
43200,10000,9.63,0.23,3,0
43200,6000,7.68,0.14,3,0
48996,5000,7.88,0.1,3,0
48996,5000,13.79,0.1,4,0
43236,18000,12.87,0.42,2,0
49000,5000,10.65,0.1,3,0
49000,5000,11.86,0.1,2,0
49296,5000,7.88,0.1,4,0
49560,5000,10.36,0.1,4,0
44000,5000,16.77,0.11,2,1
50000,5000,5.42,0.1,3,0
44000,5000,15.23,0.11,2,1
50000,5000,10.59,0.1,2,0
50000,5000,7.49,0.1,2,0
55000,9000,12.87,0.16,4,0
43500,9000,9.63,0.21,4,0
55000,9000,16.7,0.16,3,0
43600,7000,7.49,0.16,4,0
56000,9000,7.29,0.16,2,0
56000,9000,13.35,0.16,3,0
57000,9000,7.14,0.16,2,0
37700,10000,9.63,0.27,3,1
37700,9000,11.58,0.24,2,1
57240,9000,7.51,0.16,3,0
57500,9000,10.37,0.16,3,0
43800,13000,10.38,0.3,4,0
57500,9000,6.91,0.16,2,0
37800,7000,14.96,0.19,4,1
57996,9000,11.83,0.16,4,0
43873,17500,16.32,0.4,3,0
58000,9000,7.29,0.16,4,0
43971,4600,5.42,0.1,4,0
60000,9000,7.51,0.15,3,0
44000,10000,12.69,0.23,2,0
44000,6400,7.51,0.15,3,0
60000,9000,10.59,0.15,3,0
60000,9000,5.99,0.15,4,0
60000,9000,12.68,0.15,4,0
44000,3200,7.51,0.07,4,0
60000,9000,6.17,0.15,2,0
44000,6000,15.96,0.14,4,0
44000,4000,15.27,0.09,2,0
44000,7000,6.03,0.16,3,0
44000,11200,10.99,0.25,4,0
60000,9000,13.61,0.15,4,0
60000,9000,11.86,0.15,4,0
60000,9000,7.14,0.15,4,0
60000,9000,11.58,0.15,3,0
44000,3500,5.99,0.08,2,0
44000,10000,9.99,0.23,3,0
61041,9000,11.36,0.15,2,0
62400,9000,8.49,0.14,3,0
64000,9000,6.03,0.14,2,0
44000,12000,14.54,0.27,2,0
44000,10000,17.14,0.23,4,0
65000,9000,6.03,0.14,4,0
44000,4000,5.79,0.09,4,0
44000,7200,7.29,0.16,3,0
44000,2000,5.79,0.05,3,0
65000,9000,9.91,0.14,4,0
44000,14500,7.29,0.33,2,0
44000,6000,5.42,0.14,4,0
59000,9000,15.28,0.15,4,1
65000,9000,11.86,0.14,4,0
44000,10750,6.17,0.24,3,0
44000,8475,6.91,0.19,4,0
44000,5500,6.17,0.13,4,0
69000,9000,11.49,0.13,2,0
44000,3600,5.79,0.08,2,0
70000,9000,13.49,0.13,2,0
44000,5000,13.23,0.11,2,0
72000,9000,10.74,0.13,2,0
38000,2500,15.7,0.07,2,1
72000,9000,13.47,0.13,3,0
72500,9000,10.59,0.12,2,0
74000,9000,10.0,0.12,3,0
44000,10000,12.87,0.23,2,0
75000,9000,10.99,0.12,4,0
44000,5000,7.4,0.11,3,0
44000,2000,7.4,0.05,4,0
69000,9000,9.63,0.13,4,1
69000,9000,14.09,0.13,3,1
